     t          kpm          kmax         Hmax         ksec         Hsec          Hp           Hm           HHp         HHm          HH0         mu5rms      mu5rms_ts     mu5m_ts       EMag         HMag        xiMag        xiHel
1.45505e+02  4.52744e+02  9.00000e+00  0.00000e+00  5.04000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.79631e-05  6.68202e-06  7.48139e-02  8.76080e-02
1.46004e+02  4.52286e+02  9.00000e+00  0.00000e+00  5.07000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.77504e-05  6.68288e-06  7.49719e-02  8.77648e-02
1.46503e+02  4.49254e+02  9.00000e+00  0.00000e+00  5.07000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.75488e-05  6.67907e-06  7.51026e-02  8.79178e-02
1.47004e+02  4.41516e+02  9.00000e+00  0.00000e+00  5.08000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.73454e-05  6.67595e-06  7.52537e-02  8.80684e-02
1.47503e+02  4.51030e+02  9.00000e+00  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.71932e-05  6.67816e-06  7.54092e-02  8.82232e-02
1.48003e+02  4.51155e+02  9.00000e+00  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.69991e-05  6.67627e-06  7.55644e-02  8.83829e-02
1.48505e+02  4.49788e+02  9.00000e+00  0.00000e+00  5.10000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.68095e-05  6.67358e-06  7.57163e-02  8.85256e-02
1.49005e+02  4.48631e+02  9.00000e+00  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.66487e-05  6.67258e-06  7.58669e-02  8.86834e-02
1.49505e+02  4.47810e+02  9.00000e+00  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.64351e-05  6.67094e-06  7.60259e-02  8.88329e-02
1.50005e+02  4.48254e+02  9.00000e+00  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.62818e-05  6.66916e-06  7.61543e-02  8.89922e-02
1.50505e+02  4.49028e+02  9.00000e+00  0.00000e+00  5.09000e+02 -0.00000e+00  0.00000e+00 -0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  5.60631e-05  6.67165e-06  7.63028e-02  8.91349e-02
