#---it--------t-------dt-------urms------umax------orms------omax------oum-------abm-------jbm-------brms------bmax------jrms------jmax-----divu2m-----epsK------epsM-----rumax----rhom-----bmx-------bmy-------bmz----
     150      1.53 2.08E-03 4.395E-02 3.882E-01 9.428E+00 9.925E+01  1.96E-02  3.98E-04  7.76E-01 1.568E-01 6.840E-01 2.297E+01 2.524E+02 1.824E+00 4.530E-04 2.638E-03 3.91E-01  0.9915 1.964E-03 1.869E-03 1.845E-03
     160      1.55 2.09E-03 4.369E-02 3.765E-01 9.344E+00 8.795E+01  1.94E-02  3.98E-04  7.69E-01 1.561E-01 6.790E-01 2.277E+01 2.409E+02 1.784E+00 4.449E-04 2.593E-03 3.78E-01  0.9915 1.963E-03 1.866E-03 1.845E-03
     170      1.57 2.12E-03 4.343E-02 3.550E-01 9.262E+00 9.309E+01  1.93E-02  3.97E-04  7.62E-01 1.554E-01 6.711E-01 2.258E+01 2.548E+02 1.746E+00 4.371E-04 2.549E-03 3.59E-01  0.9915 1.961E-03 1.862E-03 1.845E-03
     180      1.59 2.13E-03 4.318E-02 3.680E-01 9.181E+00 8.960E+01  1.91E-02  3.97E-04  7.55E-01 1.548E-01 6.791E-01 2.239E+01 2.547E+02 1.708E+00 4.294E-04 2.506E-03 3.62E-01  0.9915 1.960E-03 1.859E-03 1.845E-03
     190      1.62 2.08E-03 4.293E-02 3.765E-01 9.102E+00 9.723E+01  1.90E-02  3.97E-04  7.48E-01 1.541E-01 6.593E-01 2.220E+01 2.524E+02 1.671E+00 4.221E-04 2.464E-03 3.79E-01  0.9915 1.959E-03 1.856E-03 1.845E-03
     200      1.64 2.12E-03 4.270E-02 3.808E-01 9.027E+00 9.382E+01  1.88E-02  3.97E-04  7.42E-01 1.535E-01 6.536E-01 2.202E+01 2.601E+02 1.637E+00 4.151E-04 2.424E-03 3.73E-01  0.9915 1.957E-03 1.853E-03 1.845E-03
     210      1.66 2.17E-03 4.246E-02 3.572E-01 8.951E+00 9.164E+01  1.87E-02  3.97E-04  7.35E-01 1.528E-01 6.580E-01 2.184E+01 2.394E+02 1.602E+00 4.080E-04 2.384E-03 3.60E-01  0.9915 1.956E-03 1.851E-03 1.845E-03
     220      1.68 2.12E-03 4.222E-02 3.754E-01 8.876E+00 8.740E+01  1.85E-02  3.97E-04  7.28E-01 1.522E-01 6.539E-01 2.166E+01 2.331E+02 1.568E+00 4.012E-04 2.345E-03 3.77E-01  0.9915 1.954E-03 1.848E-03 1.845E-03
     230      1.70 2.15E-03 4.199E-02 3.662E-01 8.804E+00 9.335E+01  1.84E-02  3.96E-04  7.22E-01 1.516E-01 6.534E-01 2.148E+01 2.311E+02 1.534E+00 3.946E-04 2.307E-03 3.68E-01  0.9915 1.953E-03 1.846E-03 1.846E-03
     240      1.72 2.14E-03 4.177E-02 3.447E-01 8.732E+00 9.146E+01  1.83E-02  3.96E-04  7.16E-01 1.510E-01 6.557E-01 2.130E+01 2.301E+02 1.502E+00 3.882E-04 2.270E-03 3.41E-01  0.9915 1.952E-03 1.843E-03 1.846E-03
